Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(360, 177)","(375, 229)","(375, 240)","(422, 271)","(406, 240)","(375, 229)","(375, 250)","(391, 229)","(313, 302)","(375, 302)","(360, 375)","(313, 302)","(360, 281)","(328, 344)","(360, 271)"
"(360, 187)","(375, 229)","(375, 240)","(422, 271)","(406, 229)","(375, 229)","(375, 250)","(391, 229)","(313, 302)","(375, 302)","(360, 375)","(313, 302)","(406, 302)","(328, 344)","(344, 271)"
"(375, 187)","(375, 229)","(375, 240)","(422, 271)","(406, 240)","(360, 229)","(375, 250)","(391, 229)","(297, 313)","(375, 302)","(360, 375)","(313, 302)","(360, 292)","(328, 344)","(344, 271)"
"(375, 187)","(375, 229)","(375, 250)","(422, 271)","(391, 229)","(360, 229)","(375, 260)","(391, 229)","(297, 313)","(375, 302)","(360, 375)","(313, 302)",,"(344, 344)","(344, 271)"
"(375, 187)","(375, 229)","(375, 250)","(422, 271)","(391, 229)","(375, 240)","(375, 260)","(391, 229)","(297, 313)","(375, 302)","(360, 375)","(313, 302)",,"(344, 344)","(344, 271)"
"(375, 187)","(375, 229)","(375, 250)","(422, 271)","(406, 240)","(360, 229)","(375, 260)","(391, 229)","(297, 313)","(375, 302)","(360, 375)","(297, 302)",,"(344, 344)","(328, 271)"
"(375, 187)","(375, 229)","(375, 240)","(422, 271)","(406, 240)","(360, 229)","(375, 250)","(391, 229)","(297, 313)","(375, 302)","(360, 375)","(313, 302)",,"(328, 344)","(328, 271)"
"(360, 187)","(375, 229)","(375, 240)","(422, 271)","(406, 229)","(360, 229)","(375, 250)","(391, 229)","(297, 302)","(375, 302)","(360, 375)","(313, 302)",,"(328, 344)","(344, 271)"
"(375, 177)","(360, 229)","(375, 240)","(422, 271)","(406, 229)","(344, 229)","(360, 250)","(391, 229)","(313, 302)","(375, 302)","(360, 375)","(297, 302)","(360, 292)","(328, 344)","(328, 271)"
"(375, 177)","(375, 219)","(375, 240)","(422, 260)","(406, 229)","(360, 229)","(360, 250)","(391, 219)","(297, 302)","(375, 302)","(360, 375)","(313, 292)","(360, 281)","(328, 333)","(328, 260)"
"(360, 177)","(375, 219)","(375, 229)","(422, 260)","(406, 229)","(360, 229)","(360, 250)","(391, 219)","(313, 302)","(375, 302)","(360, 375)","(313, 292)","(375, 313)","(328, 333)","(328, 260)"
"(375, 166)","(360, 208)","(375, 229)","(422, 250)","(391, 219)","(344, 219)","(360, 240)","(391, 219)","(313, 292)","(375, 302)","(360, 375)","(297, 281)","(360, 292)","(328, 344)","(328, 260)"
"(375, 166)","(360, 208)","(375, 219)","(406, 250)","(406, 219)","(360, 208)","(360, 229)","(391, 208)","(313, 281)","(375, 302)","(360, 375)","(313, 281)","(375, 313)","(328, 344)","(344, 250)"
"(375, 156)","(360, 198)","(375, 219)","(406, 240)","(391, 208)","(344, 208)","(360, 229)","(391, 198)","(313, 281)","(375, 302)","(360, 375)","(313, 271)","(360, 302)","(328, 344)","(328, 240)"
"(360, 156)","(375, 198)","(360, 208)","(406, 240)","(375, 198)","(375, 198)","(406, 240)","(375, 198)","(313, 271)","(375, 302)","(360, 375)","(313, 271)","(360, 302)","(328, 333)","(344, 240)"
"(360, 146)","(375, 187)","(360, 198)","(406, 229)","(391, 187)","(360, 198)","(360, 229)","(391, 198)","(313, 271)","(375, 302)","(360, 375)","(313, 271)","(344, 302)","(328, 344)","(344, 240)"
"(360, 135)","(375, 187)","(375, 198)","(406, 229)","(391, 187)","(360, 187)","(360, 229)","(391, 187)","(313, 260)","(375, 302)","(360, 375)","(313, 260)","(360, 302)","(328, 344)","(344, 229)"
"(375, 135)","(375, 177)","(375, 187)","(406, 229)","(391, 177)","(360, 187)","(360, 219)","(391, 187)","(328, 260)","(375, 302)","(360, 375)","(313, 260)","(360, 302)","(328, 344)","(344, 229)"
"(360, 125)","(375, 166)","(375, 177)","(406, 219)","(375, 219)","(360, 177)","(360, 219)","(375, 177)","(328, 260)","(375, 302)","(360, 375)","(313, 250)","(344, 302)","(328, 344)","(344, 219)"
"(360, 125)","(360, 166)","(375, 177)","(406, 219)","(391, 208)","(360, 177)","(360, 208)","(391, 177)","(328, 250)","(375, 302)","(360, 375)","(313, 250)","(344, 302)","(328, 344)","(344, 219)"
"(360, 114)","(360, 156)","(375, 166)","(391, 208)","(391, 198)","(360, 166)","(360, 208)","(391, 166)","(328, 250)","(375, 302)","(360, 375)","(313, 240)","(360, 292)","(328, 344)","(344, 208)"
"(360, 104)","(375, 146)","(375, 166)","(391, 208)","(391, 198)","(375, 166)","(360, 198)","(375, 198)","(328, 240)","(375, 292)","(360, 375)","(328, 240)","(360, 292)","(328, 344)","(344, 208)"
"(360, 104)","(375, 146)","(375, 156)","(391, 198)","(391, 187)","(360, 156)","(391, 198)","(391, 187)","(328, 240)","(375, 292)","(360, 375)","(328, 240)","(344, 292)","(328, 344)","(344, 198)"
"(360, 93)","(360, 135)","(360, 156)","(391, 198)","(391, 177)","(360, 156)","(360, 187)","(375, 177)","(328, 240)","(360, 292)","(360, 375)","(328, 240)","(344, 292)","(328, 344)","(344, 198)"
"(360, 93)","(360, 135)","(360, 146)","(391, 187)","(391, 177)","(375, 146)","(391, 187)","(375, 166)","(328, 229)","(360, 292)","(360, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 93)","(360, 135)","(360, 146)","(391, 187)","(391, 177)","(360, 146)","(375, 187)","(375, 166)","(328, 229)","(360, 292)","(360, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 146)","(391, 187)","(391, 177)","(360, 146)","(360, 177)","(375, 177)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(375, 177)","(391, 177)","(360, 135)","(360, 177)","(375, 177)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 177)","(391, 166)","(360, 135)","(360, 177)","(344, 208)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 177)","(391, 166)","(360, 135)","(360, 177)","(375, 156)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 177)","(391, 166)","(360, 135)","(360, 177)","(360, 208)","(344, 229)","(344, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(375, 177)","(391, 156)","(360, 135)","(375, 166)","(375, 146)","(344, 229)","(344, 292)","(344, 375)","(328, 219)","(344, 292)","(328, 344)","(344, 177)"
"(360, 83)","(360, 125)","(360, 135)","(391, 166)","(391, 146)","(360, 135)","(375, 166)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
"(344, 83)","(360, 125)","(360, 135)","(391, 166)","(391, 146)","(360, 135)","(375, 166)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
"(344, 83)","(360, 125)","(344, 135)","(391, 166)","(391, 135)","(360, 135)","(375, 166)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(344, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(375, 135)","(391, 166)","(375, 146)","(344, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(344, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(375, 135)","(391, 177)","(375, 146)","(344, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(360, 187)"
"(344, 83)","(360, 125)","(344, 135)","(375, 177)","(391, 146)","(375, 135)","(391, 177)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 146)","(375, 135)","(391, 177)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(375, 135)","(391, 177)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(344, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(375, 135)","(391, 166)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(360, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 146)","(375, 135)","(375, 166)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 146)","(360, 135)","(375, 166)","(375, 146)","(344, 219)","(344, 292)","(344, 375)","(360, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 146)","(360, 135)","(375, 166)","(375, 146)","(360, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 135)","(360, 135)","(375, 177)","(375, 146)","(360, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(344, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 135)","(360, 135)","(375, 177)","(375, 135)","(360, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(344, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 135)","(360, 135)","(375, 177)","(375, 146)","(360, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(344, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 135)","(360, 135)","(375, 177)","(375, 146)","(360, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(344, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(360, 135)","(375, 177)","(375, 146)","(360, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 187)"
"(344, 83)","(360, 125)","(360, 135)","(375, 177)","(375, 135)","(360, 135)","(375, 177)","(375, 146)","(344, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(360, 187)"
"(344, 83)","(360, 125)","(360, 135)","(375, 177)","(375, 135)","(360, 135)","(375, 166)","(375, 146)","(344, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(360, 187)"
"(344, 83)","(360, 125)","(360, 135)","(391, 166)","(375, 135)","(360, 135)","(375, 166)","(375, 135)","(344, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(360, 187)"
"(344, 83)","(360, 125)","(360, 135)","(391, 166)","(375, 125)","(360, 135)","(375, 166)","(375, 135)","(344, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(360, 187)"
"(344, 83)","(360, 125)","(360, 135)","(391, 166)","(375, 135)","(360, 135)","(375, 166)","(375, 135)","(344, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(360, 187)"
"(344, 83)","(360, 125)","(344, 135)","(391, 166)","(360, 125)","(360, 135)","(375, 166)","(375, 135)","(344, 229)","(360, 302)","(360, 375)","(344, 229)","(344, 292)","(328, 344)","(344, 187)"
"(344, 83)","(360, 125)","(360, 135)","(391, 166)","(375, 125)","(360, 135)","(391, 166)","(375, 135)","(344, 229)","(360, 302)","(360, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 177)"
"(344, 83)","(360, 125)","(360, 135)","(391, 166)","(391, 146)","(360, 135)","(360, 156)","(375, 135)","(344, 229)","(360, 292)","(360, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 177)"
"(344, 83)","(360, 125)","(360, 135)","(391, 177)","(391, 156)","(360, 135)","(360, 177)","(375, 146)","(344, 229)","(360, 292)","(360, 375)","(328, 219)","(344, 292)","(328, 344)","(344, 177)"
"(344, 83)","(360, 125)","(360, 135)","(406, 177)","(391, 156)","(360, 135)","(360, 177)","(375, 146)","(344, 229)","(360, 292)","(360, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(344, 93)","(360, 135)","(375, 146)","(406, 177)","(391, 166)","(360, 146)","(375, 177)","(375, 146)","(344, 229)","(360, 292)","(360, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(344, 93)","(360, 135)","(375, 146)","(406, 187)","(391, 166)","(360, 146)","(360, 177)","(391, 156)","(328, 229)","(360, 292)","(360, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 93)","(360, 135)","(375, 156)","(406, 187)","(391, 177)","(360, 146)","(391, 187)","(391, 166)","(328, 240)","(360, 292)","(360, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 198)"
"(360, 104)","(360, 146)","(375, 156)","(406, 198)","(391, 187)","(360, 156)","(375, 187)","(391, 166)","(328, 240)","(375, 292)","(360, 375)","(313, 240)","(344, 292)","(328, 344)","(344, 198)"
"(360, 104)","(375, 156)","(375, 166)","(406, 198)","(391, 198)","(375, 166)","(406, 198)","(391, 166)","(328, 240)","(375, 292)","(360, 375)","(328, 240)","(344, 292)","(328, 333)","(360, 208)"
"(360, 114)","(375, 156)","(375, 166)","(406, 208)","(391, 208)","(375, 166)","(360, 198)","(391, 166)","(328, 240)","(375, 292)","(360, 375)","(313, 240)","(344, 292)","(328, 344)","(344, 208)"
"(360, 114)","(360, 166)","(375, 177)","(406, 208)","(375, 166)","(375, 166)","(406, 208)","(391, 166)","(328, 250)","(375, 292)","(360, 375)","(313, 250)","(344, 292)","(328, 333)","(344, 208)"
"(360, 125)","(360, 166)","(375, 177)","(406, 219)","(391, 177)","(360, 177)","(360, 208)","(391, 177)","(328, 250)","(375, 302)","(360, 375)","(313, 250)","(344, 302)","(328, 344)","(344, 219)"
"(360, 135)","(375, 177)","(375, 187)","(406, 219)","(375, 177)","(375, 177)","(406, 229)","(391, 187)","(313, 260)","(375, 302)","(360, 375)","(313, 260)","(344, 302)","(328, 344)","(344, 219)"
"(360, 135)","(375, 177)","(375, 198)","(406, 229)","(391, 198)","(375, 187)","(391, 229)","(391, 198)","(313, 260)","(375, 302)","(360, 375)","(313, 260)","(344, 302)","(328, 333)","(344, 229)"
"(360, 146)","(360, 187)","(375, 198)","(406, 240)","(391, 198)","(344, 198)","(360, 219)","(391, 187)","(328, 271)","(375, 302)","(360, 375)","(313, 271)","(344, 302)","(328, 333)","(344, 229)"
"(360, 146)","(360, 187)","(375, 208)","(406, 240)","(391, 208)","(360, 198)","(375, 229)","(391, 198)","(313, 271)","(375, 302)","(360, 375)","(313, 271)","(360, 302)","(328, 344)","(344, 240)"
"(360, 156)","(375, 198)","(375, 208)","(406, 240)","(391, 198)","(375, 208)","(406, 240)","(391, 198)","(313, 281)","(375, 302)","(360, 375)","(313, 271)","(375, 302)","(328, 333)","(344, 240)"
"(360, 156)","(375, 198)","(375, 219)","(406, 250)","(391, 208)","(360, 208)","(360, 240)","(391, 208)","(313, 281)","(375, 302)","(360, 375)","(313, 271)","(375, 302)","(328, 344)","(344, 250)"
"(360, 166)","(375, 208)","(375, 219)","(406, 250)","(391, 208)","(375, 219)","(406, 250)","(391, 208)","(313, 292)","(375, 302)","(360, 375)","(328, 281)","(375, 302)","(328, 344)","(344, 250)"
"(360, 166)","(375, 208)","(375, 229)","(406, 260)","(375, 208)","(375, 219)","(422, 260)","(391, 208)","(313, 292)","(375, 302)","(360, 375)","(313, 281)","(375, 302)","(328, 344)","(344, 260)"
"(360, 177)","(375, 219)","(375, 229)","(422, 260)","(375, 219)","(375, 229)","(406, 260)","(391, 219)","(313, 292)","(375, 302)","(360, 375)","(313, 292)","(375, 313)","(328, 333)","(344, 260)"
"(360, 177)","(375, 219)","(375, 229)","(422, 260)","(406, 229)","(360, 229)","(375, 250)","(391, 219)","(313, 302)","(375, 302)","(360, 375)","(313, 292)","(360, 323)","(328, 344)","(344, 260)"
"(360, 177)","(375, 219)","(375, 240)","(422, 260)","(391, 229)","(375, 229)","(375, 250)","(391, 219)","(313, 302)","(375, 302)","(360, 375)","(313, 292)","(375, 313)","(328, 344)","(344, 260)"
"(360, 187)","(375, 229)","(375, 240)","(422, 271)","(406, 229)","(360, 229)","(375, 250)","(391, 229)","(313, 302)","(375, 302)","(360, 375)","(313, 292)","(375, 313)","(344, 344)","(344, 271)"
"(360, 187)","(375, 229)","(375, 240)","(422, 271)","(391, 229)","(375, 229)","(375, 240)","(391, 229)","(313, 302)","(375, 302)","(360, 375)","(313, 292)","(360, 333)","(344, 344)","(344, 271)"
"(360, 187)","(375, 229)","(375, 240)","(422, 271)","(391, 229)","(360, 229)","(360, 250)","(391, 229)","(313, 302)","(375, 302)","(360, 375)","(297, 302)","(375, 313)","(344, 344)","(344, 271)"
"(360, 187)","(375, 229)","(375, 240)","(422, 271)","(391, 229)","(375, 240)","(375, 260)","(391, 229)","(313, 302)","(375, 302)","(360, 375)","(297, 302)","(360, 333)","(344, 344)","(344, 271)"
"(360, 187)","(375, 229)","(375, 240)","(422, 271)","(406, 229)","(375, 240)","(375, 250)","(391, 229)","(328, 292)","(375, 302)","(360, 375)","(328, 292)","(360, 313)","(328, 344)","(360, 271)"
"(360, 187)","(375, 229)","(375, 240)","(422, 260)","(406, 229)","(375, 229)","(375, 240)","(391, 229)","(313, 292)","(375, 302)","(360, 375)","(360, 292)","(360, 313)","(328, 344)","(360, 271)"
"(360, 177)","(375, 219)","(375, 240)","(422, 260)","(406, 229)","(375, 229)","(375, 250)","(391, 229)","(313, 302)","(375, 302)","(360, 375)","(297, 292)","(360, 281)","(328, 344)","(344, 271)"
"(360, 177)","(375, 219)","(375, 229)","(422, 260)","(406, 229)","(375, 229)","(375, 250)","(391, 229)","(313, 292)","(375, 302)","(360, 375)","(313, 292)","(375, 313)","(328, 333)","(344, 260)"
"(360, 177)","(375, 219)","(375, 229)","(406, 250)","(406, 219)","(360, 219)","(375, 240)","(391, 219)","(313, 292)","(375, 302)","(360, 375)","(313, 292)","(375, 313)","(328, 344)","(344, 260)"
"(360, 166)","(375, 208)","(375, 219)","(422, 250)","(406, 219)","(375, 219)","(375, 240)","(391, 219)","(313, 292)","(375, 302)","(360, 375)","(313, 281)","(360, 302)","(328, 344)","(344, 250)"
"(360, 166)","(375, 208)","(375, 219)","(406, 250)","(391, 208)","(375, 208)","(375, 229)","(391, 208)","(313, 281)","(375, 302)","(360, 375)","(313, 281)","(360, 302)","(328, 344)","(344, 250)"
"(360, 156)","(360, 198)","(375, 208)","(406, 240)","(391, 198)","(360, 198)","(375, 229)","(391, 208)","(313, 271)","(375, 302)","(360, 375)","(313, 271)","(375, 302)","(328, 344)","(344, 240)"
"(360, 146)","(375, 187)","(375, 208)","(406, 240)","(391, 198)","(375, 198)","(391, 229)","(391, 198)","(313, 271)","(375, 302)","(360, 375)","(313, 271)","(360, 302)","(328, 344)","(344, 240)"
"(360, 146)","(375, 187)","(375, 198)","(406, 229)","(391, 187)","(375, 187)","(375, 198)","(391, 198)","(313, 271)","(375, 302)","(360, 375)","(313, 271)","(344, 302)","(328, 333)","(344, 229)"
"(360, 135)","(375, 177)","(375, 187)","(406, 229)","(375, 177)","(375, 187)","(406, 229)","(375, 187)","(313, 260)","(375, 302)","(360, 375)","(313, 260)","(344, 302)","(328, 344)","(344, 229)"
"(360, 135)","(375, 177)","(375, 187)","(406, 219)","(375, 177)","(375, 187)","(406, 219)","(375, 187)","(328, 260)","(375, 302)","(360, 375)","(313, 260)","(344, 302)","(328, 344)","(344, 219)"
"(360, 125)","(360, 166)","(375, 177)","(406, 219)","(375, 166)","(360, 177)","(391, 219)","(391, 177)","(328, 250)","(375, 302)","(360, 375)","(313, 250)","(344, 302)","(328, 344)","(344, 219)"
"(360, 114)","(375, 166)","(375, 177)","(406, 208)","(391, 198)","(360, 166)","(375, 208)","(391, 177)","(328, 250)","(375, 302)","(360, 375)","(313, 250)","(344, 292)","(328, 344)","(344, 208)"
"(360, 114)","(360, 156)","(375, 166)","(391, 208)","(391, 187)","(360, 166)","(344, 198)","(375, 166)","(328, 250)","(375, 302)","(360, 375)","(313, 240)","(344, 292)","(328, 344)","(344, 208)"
"(360, 104)","(360, 146)","(375, 166)","(406, 198)","(391, 187)","(360, 156)","(360, 187)","(391, 166)","(328, 240)","(375, 292)","(360, 375)","(313, 240)","(344, 292)","(328, 344)","(344, 208)"
"(360, 104)","(360, 146)","(375, 156)","(391, 198)","(391, 187)","(360, 156)","(360, 198)","(391, 156)","(328, 240)","(375, 292)","(360, 375)","(313, 240)","(344, 292)","(328, 344)","(344, 198)"
"(360, 93)","(375, 146)","(375, 146)","(391, 187)","(391, 177)","(360, 146)","(360, 187)","(375, 187)","(328, 240)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 198)"
"(360, 93)","(360, 135)","(375, 146)","(391, 187)","(391, 177)","(360, 146)","(360, 187)","(375, 177)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 93)","(360, 135)","(375, 146)","(391, 187)","(391, 177)","(360, 146)","(360, 177)","(375, 166)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 135)","(375, 135)","(391, 177)","(391, 177)","(360, 146)","(360, 177)","(375, 166)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 177)","(391, 177)","(360, 135)","(360, 177)","(344, 208)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 177)","(391, 166)","(360, 135)","(360, 177)","(344, 198)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 177)","(391, 156)","(360, 135)","(360, 177)","(375, 135)","(328, 229)","(360, 292)","(344, 375)","(328, 229)","(344, 292)","(328, 344)","(344, 187)"
,,"(360, 166)","(375, 177)","(360, 125)",,"(391, 166)","(360, 125)","(328, 229)","(344, 292)","(344, 375)","(328, 219)","(344, 292)","(328, 344)","(360, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 166)","(375, 125)","(360, 135)","(391, 177)","(375, 135)","(328, 229)","(344, 292)","(344, 375)","(328, 219)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 166)","(360, 125)","(360, 135)","(391, 177)","(360, 125)","(328, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(344, 177)"
"(360, 83)","(360, 125)","(360, 135)","(391, 166)","(360, 125)","(375, 135)","(391, 177)","(360, 125)","(344, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(344, 187)"
"(360, 83)","(360, 125)","(360, 135)","(391, 177)","(375, 125)","(360, 135)","(375, 166)","(375, 135)","(344, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
"(360, 83)","(360, 125)","(360, 135)","(391, 166)","(360, 125)","(360, 135)","(375, 166)","(360, 135)","(344, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
"(360, 83)","(360, 125)","(344, 135)","(391, 166)","(360, 125)","(360, 135)","(375, 177)","(360, 125)","(344, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 187)"
,,,"(375, 177)","(360, 125)",,"(375, 166)","(360, 125)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 187)"
,"(360, 156)","(344, 166)","(375, 177)","(360, 125)","(360, 166)","(375, 166)","(360, 125)","(344, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 187)"
"(344, 135)","(360, 156)","(344, 146)","(375, 177)","(360, 125)","(360, 146)","(375, 177)","(360, 125)","(344, 229)","(344, 292)","(344, 375)","(344, 229)","(344, 292)","(328, 344)","(360, 187)"
"(360, 83)","(360, 125)","(360, 135)","(375, 177)","(375, 156)","(360, 135)","(360, 166)","(375, 156)","(344, 229)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 187)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(360, 125)","(360, 135)","(375, 177)","(360, 135)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 187)"
,"(344, 166)","(344, 166)","(375, 177)","(360, 125)",,"(375, 166)","(360, 125)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 187)"
,"(344, 177)",,"(375, 177)","(360, 125)",,"(375, 166)","(360, 125)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 187)"
,"(344, 177)",,"(375, 177)","(360, 125)",,"(375, 166)","(360, 125)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 187)"
,"(344, 166)","(344, 166)","(375, 177)","(360, 125)",,"(375, 166)","(360, 125)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 187)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(360, 135)","(375, 177)","(360, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(360, 135)","(360, 166)","(360, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(360, 135)","(375, 177)","(360, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(360, 135)","(375, 177)","(360, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(360, 135)","(360, 177)","(360, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
"(360, 83)","(360, 125)","(344, 135)","(375, 177)","(375, 156)","(360, 135)","(375, 177)","(360, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(360, 177)"
"(360, 83)","(360, 125)","(360, 135)","(375, 177)","(375, 156)","(360, 135)","(360, 177)","(375, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
"(360, 83)","(360, 125)","(360, 135)","(375, 177)","(375, 156)","(360, 135)","(360, 177)","(375, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
"(360, 83)","(360, 125)","(360, 135)","(375, 177)","(375, 156)","(360, 135)","(360, 177)","(375, 156)","(344, 219)","(344, 292)","(344, 375)","(344, 219)","(344, 292)","(328, 344)","(344, 177)"
