Head,Neck,Right Shoulder,Right Elbow,Right Wrist,Left Shoulder,Left Elbow,Left Wrist,Right Hip,Right Knee,Right Ankle,Left Hip,Left Knee,Left Ankle,Chest
"(438, 125)","(406, 166)","(406, 177)","(422, 208)","(438, 219)","(406, 166)","(360, 208)","(422, 156)","(375, 260)","(422, 333)","(391, 396)","(375, 260)","(406, 333)","(375, 375)","(391, 219)"
,"(422, 177)","(406, 187)","(391, 229)","(406, 166)","(422, 187)","(438, 219)",,"(360, 271)","(438, 333)","(391, 396)","(375, 271)",,"(375, 375)","(391, 229)"
,"(422, 187)","(406, 198)","(391, 229)","(422, 177)","(422, 198)","(344, 229)","(438, 166)","(360, 281)","(438, 333)","(391, 396)","(360, 281)","(406, 333)","(391, 386)","(391, 229)"
"(438, 156)","(422, 198)","(406, 208)","(375, 240)","(344, 250)","(422, 208)","(360, 240)","(438, 177)","(360, 281)","(438, 333)","(391, 396)","(375, 281)","(422, 333)","(391, 396)","(391, 250)"
"(438, 166)","(406, 208)","(406, 219)","(344, 250)","(344, 250)","(406, 219)","(344, 250)","(438, 187)","(360, 292)","(438, 333)","(391, 406)","(375, 292)","(422, 333)","(391, 396)","(375, 250)"
"(438, 177)","(406, 219)","(422, 229)","(344, 260)","(328, 250)","(406, 219)","(344, 250)","(438, 198)","(360, 302)","(438, 333)","(391, 406)","(360, 302)","(406, 344)","(391, 386)","(375, 260)"
"(453, 187)","(406, 219)","(422, 229)","(438, 250)",,"(375, 219)","(344, 260)","(328, 240)","(344, 313)","(438, 333)","(391, 406)","(344, 302)",,"(391, 386)","(375, 271)"
"(453, 198)","(406, 229)","(422, 240)","(453, 260)",,"(375, 229)","(328, 240)","(360, 260)","(344, 313)","(438, 333)","(391, 406)","(344, 313)","(422, 323)","(391, 396)","(375, 281)"
"(453, 198)","(406, 229)","(422, 240)","(453, 260)",,"(375, 229)","(344, 260)","(328, 240)","(344, 323)","(438, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 281)"
"(453, 187)","(406, 229)","(422, 250)","(453, 260)",,"(391, 240)","(344, 260)","(328, 240)","(344, 323)","(438, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 281)"
"(453, 198)","(406, 229)","(422, 240)",,,"(375, 229)","(344, 260)","(328, 240)","(360, 313)","(438, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 271)"
"(438, 177)","(422, 219)","(422, 240)",,,"(391, 229)","(344, 260)","(375, 260)","(344, 313)","(438, 333)","(391, 406)","(344, 302)","(422, 323)","(391, 386)","(375, 271)"
"(438, 166)","(422, 208)","(422, 229)",,"(344, 240)","(391, 219)","(344, 250)","(375, 250)","(344, 302)","(438, 333)","(391, 406)","(360, 292)","(422, 333)","(391, 386)","(375, 260)"
"(438, 156)","(422, 198)","(406, 208)","(375, 240)","(344, 240)","(422, 208)",,"(422, 187)","(360, 281)","(438, 333)","(391, 396)","(360, 281)","(422, 323)","(391, 386)","(391, 250)"
,"(422, 187)","(406, 198)","(391, 229)","(422, 177)","(422, 198)","(391, 229)","(422, 177)","(360, 271)","(422, 333)","(391, 406)","(360, 271)","(422, 333)","(391, 396)","(391, 240)"
"(422, 125)","(422, 166)","(406, 187)","(391, 229)","(406, 166)","(422, 187)","(406, 187)","(422, 177)","(360, 260)","(422, 333)","(391, 396)","(375, 271)","(422, 333)","(391, 396)","(391, 229)"
"(422, 114)","(406, 156)","(391, 166)","(406, 208)","(406, 156)","(422, 177)","(422, 198)","(422, 156)","(360, 250)","(422, 323)","(391, 396)","(375, 260)","(406, 323)","(375, 375)","(391, 208)"
"(422, 93)","(422, 146)","(406, 156)","(391, 198)","(375, 229)","(422, 156)","(391, 198)","(375, 229)","(375, 250)","(406, 323)","(391, 396)","(375, 250)","(406, 323)","(391, 386)","(391, 208)"
"(422, 93)","(406, 135)","(406, 156)","(438, 198)",,"(406, 146)","(391, 198)","(422, 208)","(375, 250)","(406, 323)","(391, 396)","(375, 240)","(406, 323)","(391, 396)","(391, 198)"
"(422, 83)","(406, 125)","(406, 146)","(391, 198)","(391, 208)","(406, 146)","(422, 187)",,"(375, 240)","(406, 313)","(391, 396)","(391, 240)","(406, 313)","(391, 396)",
"(422, 83)","(406, 125)","(391, 146)","(422, 187)",,"(422, 146)","(422, 177)",,"(391, 240)","(391, 313)","(391, 396)","(391, 240)","(406, 313)","(391, 386)","(391, 187)"
"(422, 83)","(406, 125)","(391, 146)","(406, 198)","(406, 250)","(406, 146)","(422, 187)",,"(406, 240)","(406, 313)","(391, 396)","(375, 240)","(391, 313)","(391, 386)","(406, 187)"
"(422, 83)","(406, 125)","(375, 135)","(422, 177)","(391, 250)","(406, 135)","(391, 198)","(391, 250)","(360, 260)","(344, 333)","(391, 396)","(375, 260)","(391, 323)","(391, 396)","(391, 198)"
"(422, 83)","(406, 125)","(391, 146)","(375, 198)","(360, 240)","(406, 146)","(406, 187)","(360, 240)","(406, 240)","(391, 302)","(391, 396)","(406, 240)","(391, 313)","(391, 396)","(406, 198)"
"(422, 83)","(406, 125)","(375, 146)","(375, 187)","(406, 125)","(406, 146)","(438, 177)","(360, 240)","(406, 240)","(391, 313)","(391, 396)","(406, 240)","(391, 313)","(391, 396)","(406, 187)"
"(422, 83)","(406, 125)","(375, 146)","(375, 187)","(360, 240)","(406, 146)","(422, 177)","(360, 240)","(406, 229)","(391, 302)",,"(406, 229)","(391, 313)",,"(406, 177)"
"(422, 83)","(406, 125)","(375, 146)","(391, 187)","(375, 250)","(406, 146)","(422, 177)","(391, 396)","(406, 240)","(391, 313)",,"(406, 240)","(391, 313)","(391, 386)","(406, 187)"
"(422, 83)","(406, 125)","(391, 146)","(406, 208)","(391, 406)","(406, 135)","(406, 208)","(438, 177)","(406, 240)","(391, 313)","(391, 386)","(391, 240)","(391, 313)","(375, 375)","(391, 198)"
"(422, 83)","(406, 125)","(406, 146)","(406, 198)",,"(406, 135)","(422, 198)",,"(406, 240)","(406, 313)","(391, 396)","(391, 240)","(391, 313)","(391, 396)","(406, 198)"
"(422, 83)","(406, 125)","(391, 146)","(375, 198)","(453, 250)","(422, 146)","(438, 187)","(453, 250)","(391, 240)","(406, 313)","(391, 396)","(391, 240)","(406, 313)","(391, 386)","(406, 187)"
"(422, 83)","(406, 135)","(406, 156)","(438, 198)","(453, 219)","(375, 156)","(375, 187)","(422, 198)","(391, 240)","(406, 323)","(391, 396)","(375, 240)","(406, 313)","(391, 386)","(391, 198)"
"(422, 93)","(406, 146)","(406, 156)","(438, 198)","(453, 219)","(406, 156)","(391, 198)","(422, 208)","(375, 250)","(406, 323)","(391, 396)","(375, 250)","(406, 323)","(391, 375)","(391, 208)"
"(422, 104)","(406, 146)","(406, 166)","(438, 208)","(438, 208)","(406, 166)","(391, 198)","(406, 219)","(375, 250)","(422, 323)","(391, 396)","(375, 250)","(422, 323)","(375, 375)","(391, 208)"
"(422, 114)","(422, 156)","(406, 177)","(438, 208)","(406, 146)","(422, 177)","(438, 208)","(438, 156)","(360, 260)","(422, 333)","(391, 396)","(360, 260)","(422, 333)","(375, 375)","(391, 219)"
"(422, 125)","(422, 177)","(406, 187)","(406, 229)","(406, 166)","(422, 187)","(438, 219)","(422, 166)","(360, 271)","(422, 333)","(391, 396)","(375, 271)","(422, 333)","(391, 386)","(391, 229)"
,"(422, 187)","(406, 198)","(391, 240)","(406, 177)","(422, 198)","(422, 229)","(422, 177)","(360, 281)","(422, 333)","(391, 396)","(375, 281)","(406, 333)","(391, 386)","(391, 240)"
,,"(406, 208)","(375, 250)","(406, 187)","(438, 208)","(406, 240)","(422, 187)","(360, 281)","(438, 333)","(391, 396)","(360, 281)","(422, 333)","(391, 396)","(391, 240)"
"(438, 156)","(422, 198)","(406, 208)","(375, 250)","(344, 240)","(422, 219)","(406, 250)","(422, 198)","(344, 292)","(438, 333)","(391, 396)","(375, 292)","(406, 333)","(391, 386)","(391, 250)"
"(438, 166)","(406, 208)","(406, 219)","(344, 250)","(328, 240)","(406, 219)","(344, 250)","(438, 198)","(344, 302)","(438, 333)","(391, 396)","(360, 292)","(422, 333)","(391, 386)","(375, 260)"
"(438, 177)","(406, 208)","(422, 229)","(438, 240)",,"(375, 219)","(344, 250)","(375, 271)","(344, 302)","(438, 333)","(391, 396)","(344, 302)","(422, 323)","(391, 386)","(375, 260)"
"(438, 177)","(422, 219)","(406, 229)","(344, 260)","(328, 240)","(406, 229)","(344, 260)","(328, 240)","(344, 313)","(422, 333)","(391, 406)","(344, 313)","(422, 323)","(391, 386)","(375, 271)"
"(438, 187)","(406, 229)","(406, 240)","(344, 260)","(328, 250)","(391, 229)","(344, 260)","(328, 240)","(344, 313)","(422, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 271)"
"(438, 187)","(422, 229)","(406, 240)","(344, 260)","(328, 240)","(406, 240)","(344, 260)","(328, 240)","(344, 313)","(422, 333)","(391, 406)","(360, 313)","(406, 354)","(391, 386)","(375, 281)"
"(438, 187)","(422, 229)","(406, 240)","(344, 260)","(328, 240)","(406, 240)","(344, 260)","(438, 219)","(344, 313)","(422, 333)","(391, 406)","(360, 313)","(406, 354)","(391, 386)","(375, 271)"
"(438, 187)","(422, 219)","(406, 240)","(375, 271)",,"(422, 240)","(344, 250)",,"(344, 313)","(438, 333)","(391, 406)","(360, 302)","(438, 333)","(391, 386)","(375, 271)"
"(438, 177)","(422, 208)","(406, 229)","(375, 260)","(344, 240)","(422, 229)","(344, 240)","(438, 198)","(344, 302)","(438, 333)","(391, 406)","(360, 302)","(422, 323)","(391, 386)","(375, 260)"
"(438, 166)","(422, 208)","(406, 219)","(391, 260)",,"(422, 219)","(391, 260)","(438, 187)","(344, 292)","(438, 333)","(391, 396)","(375, 292)","(422, 333)","(391, 386)","(391, 250)"
"(422, 146)","(422, 187)","(406, 208)","(391, 240)",,"(422, 198)","(406, 219)","(438, 177)","(360, 281)","(422, 333)","(391, 396)","(375, 281)","(422, 333)","(391, 386)","(391, 240)"
,,"(406, 187)","(391, 229)","(422, 177)","(422, 198)","(406, 208)","(422, 177)","(360, 271)","(422, 333)","(391, 396)","(375, 271)","(422, 333)","(391, 396)","(391, 229)"
,,"(406, 177)","(406, 198)","(422, 166)",,"(406, 187)","(422, 166)","(360, 260)","(422, 323)","(391, 396)","(360, 260)","(406, 323)",,"(391, 219)"
"(422, 104)","(422, 156)","(406, 166)","(406, 198)","(406, 146)","(422, 166)","(406, 198)","(422, 156)","(360, 250)","(406, 323)","(391, 396)","(375, 250)","(406, 323)","(391, 396)","(391, 208)"
"(422, 93)","(406, 135)","(406, 156)","(406, 198)","(391, 219)","(422, 156)","(438, 187)","(391, 229)","(375, 250)","(406, 323)","(391, 396)","(375, 240)","(406, 323)","(391, 396)","(391, 198)"
"(422, 83)","(406, 125)","(406, 146)","(406, 198)","(391, 219)","(406, 146)","(438, 187)","(422, 219)","(375, 240)","(391, 313)","(391, 396)","(375, 240)","(406, 313)","(391, 375)","(391, 198)"
"(422, 83)","(406, 125)","(406, 146)","(406, 187)","(406, 125)","(422, 146)","(438, 187)",,"(391, 240)","(391, 313)","(391, 396)","(391, 240)","(391, 323)","(391, 386)",
"(422, 83)","(406, 125)","(406, 146)","(422, 198)",,"(422, 146)","(438, 187)",,"(406, 240)","(391, 323)","(391, 396)","(406, 240)","(391, 323)","(391, 396)","(406, 187)"
"(422, 83)","(406, 125)","(391, 146)","(406, 198)","(406, 219)","(406, 135)","(406, 198)",,"(406, 240)","(391, 313)","(391, 396)","(391, 250)","(391, 323)","(391, 396)","(391, 198)"
"(422, 83)","(406, 125)","(391, 146)","(406, 198)","(391, 260)","(406, 146)","(391, 198)","(391, 260)","(375, 260)","(360, 323)",,"(360, 250)","(391, 313)",,"(375, 198)"
"(422, 83)","(406, 125)","(391, 146)","(391, 187)","(360, 240)","(406, 146)","(391, 187)","(360, 250)","(406, 240)","(391, 313)","(391, 396)","(391, 240)","(391, 313)","(391, 396)","(406, 198)"
,,"(375, 146)","(375, 187)","(406, 125)","(406, 146)","(422, 177)","(344, 240)","(406, 240)","(344, 333)","(391, 396)","(406, 240)","(391, 313)","(391, 396)","(391, 198)"
,"(360, 240)","(375, 156)","(375, 177)","(406, 125)","(406, 156)","(422, 177)","(344, 250)","(391, 250)","(360, 333)","(391, 396)","(406, 240)","(391, 323)","(391, 396)","(391, 198)"
"(422, 83)","(406, 125)","(391, 146)","(375, 198)","(360, 240)","(406, 146)","(406, 187)","(360, 240)","(391, 240)","(391, 302)","(391, 396)","(391, 240)","(391, 313)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(406, 146)","(391, 187)","(391, 250)","(406, 135)","(406, 187)","(391, 250)","(406, 240)","(391, 323)","(391, 396)","(406, 240)","(391, 323)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(391, 135)","(406, 198)","(422, 260)","(406, 146)","(406, 198)","(406, 250)","(391, 240)","(406, 313)","(391, 396)","(391, 240)","(406, 313)","(391, 396)","(406, 187)"
"(422, 83)","(406, 125)","(391, 146)","(406, 198)","(438, 260)","(406, 146)","(422, 187)","(438, 260)","(391, 240)","(406, 313)","(391, 396)","(375, 240)","(406, 313)",,"(406, 187)"
"(438, 93)","(406, 135)","(406, 156)","(438, 198)","(453, 219)","(391, 156)","(391, 198)","(406, 208)","(375, 250)","(406, 323)","(391, 396)","(375, 240)","(406, 313)","(391, 375)","(391, 198)"
"(438, 104)","(406, 146)","(406, 166)","(438, 198)","(438, 219)","(391, 156)","(391, 198)","(406, 219)","(375, 250)","(422, 323)","(391, 396)","(375, 250)","(406, 323)","(375, 375)","(391, 208)"
"(422, 114)","(422, 166)","(406, 177)","(391, 219)","(375, 240)","(406, 177)","(422, 208)","(375, 240)","(360, 260)","(422, 333)","(391, 396)","(375, 260)","(422, 333)","(391, 386)","(391, 219)"
,"(422, 177)","(406, 187)","(391, 229)","(406, 166)","(422, 187)","(438, 219)","(422, 177)","(360, 271)","(422, 333)","(391, 396)","(360, 271)","(422, 333)","(391, 386)","(391, 229)"
"(438, 146)","(406, 187)","(406, 198)","(438, 229)","(406, 177)","(406, 198)","(360, 219)","(422, 177)","(360, 281)","(438, 333)","(391, 396)","(375, 281)","(422, 333)","(391, 386)","(375, 240)"
"(438, 156)","(406, 198)","(406, 208)",,"(422, 187)","(391, 208)","(360, 229)","(422, 187)","(360, 292)","(438, 333)","(391, 396)","(360, 281)","(406, 333)","(391, 386)","(375, 250)"
"(438, 166)","(406, 208)","(406, 219)","(360, 229)","(406, 198)","(406, 219)","(360, 229)","(438, 198)","(344, 292)","(438, 333)","(391, 396)","(360, 292)","(422, 333)","(391, 386)","(375, 260)"
"(438, 177)","(422, 208)","(422, 229)",,"(438, 250)","(391, 219)","(344, 240)","(375, 250)","(344, 302)","(438, 333)","(391, 396)","(344, 302)","(406, 333)","(391, 386)","(375, 260)"
"(438, 187)","(406, 219)","(422, 240)",,,"(391, 229)","(344, 250)","(328, 229)","(344, 313)","(422, 333)","(391, 396)","(344, 302)","(422, 323)","(391, 386)","(375, 271)"
"(438, 187)","(406, 229)","(422, 240)","(438, 260)","(328, 240)","(375, 229)","(344, 260)","(375, 271)","(344, 313)","(422, 333)","(391, 396)","(344, 313)","(360, 375)","(391, 386)","(375, 271)"
"(438, 198)","(422, 229)","(406, 240)","(344, 260)","(344, 250)","(406, 240)","(344, 260)","(328, 240)","(344, 313)","(422, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 281)"
"(438, 198)","(422, 229)","(406, 240)","(344, 260)","(328, 250)","(391, 240)","(344, 260)","(328, 240)","(344, 323)","(422, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 281)"
"(438, 198)","(422, 229)","(406, 240)","(344, 260)","(328, 240)","(438, 250)","(344, 260)","(406, 240)","(344, 313)","(422, 333)","(391, 406)","(360, 313)",,"(391, 386)","(375, 281)"
"(453, 198)","(406, 229)","(422, 240)",,"(328, 240)","(375, 229)","(344, 260)","(328, 240)","(344, 313)","(438, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 271)"
"(438, 187)","(422, 219)","(422, 240)",,"(344, 260)","(375, 219)","(344, 250)","(344, 260)","(344, 302)","(438, 333)","(391, 396)","(344, 302)","(406, 323)","(391, 386)","(375, 271)"
"(438, 177)","(422, 208)","(391, 208)","(344, 240)","(360, 229)","(422, 229)","(328, 240)","(438, 198)","(344, 302)","(438, 333)","(391, 396)","(344, 292)","(422, 333)","(391, 386)","(375, 260)"
,"(422, 198)","(406, 208)","(391, 240)","(422, 187)","(422, 208)","(360, 240)","(438, 187)","(360, 281)","(438, 333)","(391, 396)","(360, 281)","(422, 333)","(391, 386)","(375, 250)"
,,,"(391, 219)","(422, 177)",,,"(422, 177)","(360, 281)","(422, 333)","(391, 396)","(360, 271)","(422, 333)","(391, 396)",
,,"(406, 187)","(391, 219)","(422, 166)",,"(391, 219)","(422, 166)","(360, 260)","(422, 333)","(391, 396)","(360, 260)","(406, 333)","(391, 396)",
"(422, 114)","(406, 156)","(406, 166)","(406, 208)","(406, 146)","(422, 166)","(438, 198)",,"(375, 250)","(422, 323)","(391, 396)","(360, 250)","(406, 323)","(375, 375)","(391, 208)"
"(422, 93)","(406, 135)","(422, 156)","(438, 198)",,"(391, 156)","(391, 198)","(391, 229)","(375, 250)","(406, 323)","(391, 396)","(375, 250)","(406, 323)","(391, 386)","(391, 198)"
"(422, 83)","(406, 135)","(406, 156)","(438, 198)",,"(391, 146)","(391, 187)","(422, 208)","(375, 240)","(406, 313)","(391, 396)","(375, 240)","(406, 313)","(391, 386)","(391, 198)"
"(406, 83)","(406, 125)","(406, 146)","(422, 198)","(391, 406)","(406, 146)","(438, 187)","(391, 396)","(391, 240)","(406, 313)","(391, 396)","(391, 240)","(406, 313)","(391, 386)","(391, 198)"
"(406, 83)","(406, 125)","(406, 146)","(422, 187)",,"(422, 146)","(406, 187)","(422, 219)","(391, 240)","(391, 313)","(391, 396)","(391, 240)","(406, 313)","(391, 375)","(406, 187)"
"(422, 83)","(406, 125)","(406, 135)","(406, 187)","(422, 250)","(406, 135)","(406, 187)","(406, 240)","(406, 240)","(391, 323)","(391, 396)","(391, 240)","(391, 323)","(391, 396)","(406, 187)"
"(422, 83)","(406, 125)","(391, 146)","(391, 198)","(391, 250)","(406, 135)","(391, 198)","(391, 250)","(391, 240)","(391, 292)","(391, 396)","(391, 240)","(391, 302)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(391, 146)","(375, 198)","(360, 250)","(406, 135)","(406, 187)","(360, 250)","(406, 240)","(360, 323)","(391, 406)","(406, 240)","(375, 323)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(375, 135)","(375, 177)","(406, 125)","(406, 135)","(422, 166)","(422, 135)","(406, 240)","(391, 313)","(391, 396)","(406, 240)","(391, 313)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(375, 135)","(375, 177)","(406, 125)","(406, 135)","(422, 177)","(422, 135)","(391, 240)","(391, 313)","(391, 396)","(391, 240)","(391, 313)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(391, 146)","(375, 198)","(360, 250)","(406, 135)","(406, 187)","(360, 250)","(391, 229)","(391, 313)","(391, 396)","(391, 229)","(391, 313)","(391, 396)","(406, 187)"
"(422, 83)","(406, 125)","(391, 146)","(375, 198)","(391, 260)","(406, 135)","(391, 198)","(391, 250)","(406, 240)","(344, 323)","(391, 396)","(360, 250)","(375, 333)","(391, 396)","(391, 198)"
"(422, 83)","(406, 125)","(391, 146)","(406, 208)","(406, 260)","(406, 135)","(406, 198)","(406, 260)","(391, 250)","(391, 333)","(391, 396)","(375, 250)","(391, 333)","(391, 396)","(391, 198)"
"(422, 83)","(406, 125)","(406, 135)","(406, 187)","(438, 250)","(406, 135)","(406, 187)","(422, 219)","(406, 229)","(391, 313)","(391, 396)","(391, 229)","(391, 313)","(391, 386)","(406, 187)"
"(422, 83)","(406, 125)","(391, 146)","(422, 187)",,"(422, 146)","(422, 177)","(422, 219)","(391, 240)","(406, 313)","(391, 396)","(391, 229)","(391, 313)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(406, 146)","(438, 187)","(453, 208)","(391, 146)","(391, 187)","(422, 198)","(391, 240)","(406, 313)","(391, 396)","(375, 240)","(406, 313)","(391, 386)","(391, 198)"
"(422, 93)","(406, 135)","(406, 156)","(438, 198)",,"(391, 156)","(391, 198)","(391, 219)","(375, 250)","(406, 323)","(391, 396)","(375, 240)","(406, 323)","(391, 386)","(391, 198)"
"(438, 104)","(406, 146)","(406, 166)","(438, 198)",,"(391, 166)","(391, 198)","(422, 208)","(375, 250)","(422, 323)","(391, 396)","(375, 250)","(406, 323)","(391, 365)","(391, 208)"
"(422, 114)","(406, 156)","(406, 177)","(438, 208)",,"(406, 166)","(391, 208)","(391, 229)","(375, 260)","(422, 323)","(391, 396)","(375, 250)","(406, 323)","(375, 375)","(391, 208)"
,,"(406, 187)",,"(406, 166)","(406, 187)","(438, 219)","(422, 166)","(360, 260)","(422, 333)","(391, 396)","(360, 260)","(406, 333)",,"(391, 219)"
,"(422, 177)","(406, 187)","(391, 229)","(406, 177)","(422, 198)","(391, 240)","(422, 177)","(360, 271)","(422, 333)","(391, 396)","(360, 271)","(422, 333)","(391, 386)","(391, 229)"
"(422, 146)","(422, 187)","(406, 208)","(391, 250)","(360, 260)","(422, 208)","(360, 229)","(344, 250)","(360, 281)","(438, 333)","(391, 396)","(360, 281)","(422, 333)","(391, 396)","(391, 240)"
"(438, 156)","(422, 198)","(406, 219)","(360, 260)","(328, 240)","(406, 208)","(344, 250)","(438, 187)","(344, 292)","(438, 333)","(391, 396)","(360, 292)","(422, 333)","(391, 386)","(375, 250)"
"(438, 166)","(422, 208)","(406, 219)","(344, 260)","(422, 208)","(422, 219)","(344, 260)","(422, 208)","(344, 302)","(438, 333)","(391, 396)","(360, 292)","(406, 333)","(391, 386)","(375, 260)"
"(438, 187)","(422, 219)","(406, 229)",,"(344, 271)","(406, 229)","(344, 260)","(344, 271)","(344, 302)","(438, 333)","(391, 396)","(344, 302)",,"(391, 386)","(375, 260)"
"(453, 198)","(406, 229)","(422, 240)","(422, 229)",,"(375, 229)","(344, 260)","(328, 240)","(360, 313)","(438, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 271)"
"(438, 187)","(422, 229)","(406, 240)","(344, 260)","(328, 240)","(406, 240)","(344, 260)","(328, 240)","(344, 313)","(422, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 281)"
"(438, 198)","(422, 229)","(406, 240)","(344, 260)","(328, 240)","(391, 229)","(344, 260)","(344, 229)","(344, 313)","(438, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 281)"
"(438, 198)","(422, 229)","(422, 250)","(344, 250)",,"(391, 229)","(344, 250)","(438, 219)","(360, 313)","(438, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 281)"
"(438, 187)","(422, 229)","(422, 240)",,,"(391, 229)","(422, 219)","(438, 219)","(344, 313)","(438, 333)","(391, 406)","(344, 313)",,"(391, 386)","(375, 271)"
"(453, 187)","(406, 219)","(422, 240)",,,"(375, 219)","(328, 250)","(438, 208)","(344, 313)","(438, 333)","(391, 406)","(328, 302)","(375, 375)","(391, 386)","(375, 271)"
"(438, 166)","(422, 208)","(391, 219)","(360, 229)","(375, 219)","(422, 229)","(406, 229)","(422, 208)","(344, 292)","(438, 333)","(391, 406)","(360, 292)","(422, 333)","(391, 386)","(375, 260)"
,"(422, 198)","(406, 208)","(375, 229)","(375, 219)","(422, 208)","(406, 219)","(422, 187)","(360, 281)","(438, 333)","(391, 396)","(360, 281)","(406, 333)","(391, 386)","(391, 250)"
,,"(422, 198)",,"(422, 177)",,,"(422, 177)","(360, 271)","(422, 333)","(391, 396)","(360, 271)","(422, 333)","(391, 396)",
,,"(422, 333)","(391, 386)","(422, 156)",,,"(422, 166)","(360, 260)","(422, 323)","(391, 396)","(360, 260)","(406, 323)","(406, 166)",
"(422, 104)","(406, 156)","(406, 166)","(438, 198)",,"(406, 166)","(391, 208)","(391, 229)","(375, 250)","(422, 323)","(391, 396)","(360, 250)","(406, 323)","(391, 386)","(391, 208)"
"(422, 93)","(406, 135)","(406, 156)","(438, 208)",,"(391, 156)","(391, 198)","(391, 229)","(375, 250)","(406, 323)","(391, 396)","(360, 240)","(406, 323)","(391, 396)","(391, 198)"
"(422, 83)","(422, 125)","(406, 146)","(391, 198)","(406, 125)","(406, 146)","(438, 198)",,"(375, 240)","(391, 313)","(391, 396)","(375, 240)","(391, 313)","(391, 396)",
"(422, 83)","(406, 125)","(406, 146)","(422, 198)",,"(406, 146)","(406, 187)","(406, 219)","(391, 240)","(391, 313)","(391, 396)","(391, 240)","(391, 313)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(406, 135)","(406, 198)","(422, 250)","(406, 135)","(391, 187)","(406, 240)","(406, 240)","(406, 302)","(391, 386)","(375, 229)","(391, 302)","(391, 386)","(406, 187)"
"(422, 83)","(406, 125)","(391, 146)","(406, 208)","(391, 260)","(406, 146)","(391, 208)","(391, 260)","(344, 260)","(344, 333)","(391, 396)","(344, 260)","(391, 333)","(391, 396)","(375, 198)"
"(422, 83)","(406, 125)","(391, 146)","(375, 198)","(360, 250)","(406, 146)","(406, 187)","(360, 240)","(391, 240)","(360, 323)","(391, 396)","(406, 240)","(375, 333)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(375, 135)","(375, 187)","(406, 135)","(406, 146)","(422, 177)","(344, 260)","(391, 240)","(391, 313)","(391, 396)","(406, 240)","(391, 313)","(391, 396)","(406, 187)"
"(422, 83)","(406, 114)","(375, 146)","(375, 187)","(406, 135)","(406, 146)","(375, 198)","(344, 250)","(391, 240)","(391, 313)","(391, 396)","(406, 240)","(391, 313)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(375, 135)","(375, 187)","(360, 240)","(406, 135)","(406, 177)","(360, 240)","(391, 240)","(391, 302)","(391, 396)","(391, 240)","(391, 313)","(391, 396)","(391, 187)"
"(422, 83)","(406, 125)","(391, 135)","(391, 187)","(375, 250)","(406, 135)","(391, 187)","(375, 240)","(406, 240)","(375, 323)","(391, 396)","(344, 250)","(391, 323)","(391, 396)","(375, 187)"
"(406, 73)","(406, 125)","(391, 135)","(406, 198)","(406, 260)","(406, 135)","(406, 198)","(406, 260)","(406, 240)","(391, 323)","(391, 396)","(391, 240)","(391, 323)","(391, 396)","(391, 198)"
"(406, 73)","(406, 125)","(391, 135)","(406, 187)","(438, 260)","(422, 135)","(438, 177)",,"(406, 240)","(391, 323)","(391, 396)","(391, 240)","(391, 323)","(391, 396)","(406, 187)"
"(406, 73)","(406, 125)","(391, 135)","(375, 177)","(453, 240)","(422, 135)","(422, 177)","(438, 219)","(391, 219)","(391, 302)","(391, 396)","(422, 219)","(406, 302)","(391, 386)","(406, 177)"
"(406, 83)","(406, 125)","(406, 146)","(438, 198)",,"(391, 146)","(391, 187)","(422, 198)","(391, 240)","(406, 313)","(391, 396)","(391, 240)","(406, 313)","(391, 375)","(391, 198)"
"(406, 83)","(406, 125)","(406, 156)","(406, 198)","(375, 208)","(406, 146)","(375, 198)","(391, 208)","(391, 240)","(406, 313)","(391, 396)","(375, 240)","(406, 313)","(391, 375)","(391, 198)"
"(406, 93)","(406, 135)","(406, 156)","(438, 198)",,"(391, 156)","(391, 198)","(406, 208)","(375, 250)","(406, 323)","(391, 396)","(375, 240)","(406, 323)","(391, 386)","(391, 198)"
"(422, 104)","(406, 146)","(406, 166)","(438, 198)","(438, 198)","(406, 156)","(391, 198)",,"(375, 250)","(422, 323)","(391, 396)","(375, 250)","(406, 323)","(375, 375)","(391, 208)"
